1164976515546 1 0 17,9 3 52,34 23,2 2 1
1164986010843 9 157 24,09 3 47,3 25,15 2 4
1164986016593 10 157 23,37 3 47,36 25,66 2 4
1164986019109 20 156 25,33 3 45,38 25,93 2 4
1164986021328 11 157 24,61 2,99 42,77 25,81 1 3
1164986025984 14 157 21,21 3 45,99 25,5 1 4
1164986028875 2 158 26,16 3 43,49 25,93 1 3
1164986029781 15 157 23,37 3 44,76 25,39 2 3
1164986031453 12 157 26,88 3 43,26 25,93 2 3
1164986033000 3 158 22,03 3 47,14 25,5 1 2
1164986034921 16 157 26,26 2,98 42,56 25,66 1 4
1164986036859 13 157 25,43 3 43,53 25,68 2 4
1164986038656 17 157 23,68 3 44,95 25,36 2 4
1164986045281 4 158 28,32 3 47,05 25,82 3 5
1164986048140 5 158 28,22 2,98 42,38 26,17 2 4
1164986050515 6 158 20,38 3 48,48 25,22 2 4
1164986054265 7 158 19,66 3 48,78 25,07 1 2
1164986057062 1 159 19,14 3 48,03 24,78 1 1
1164986062531 8 158 23,27 3 44,84 25,53 2 4
1164986065609 18 157 23,37 3 42,76 26,02 1 3
1164986070843 9 158 23,78 3 47,29 25,14 2 4
1164986076609 10 158 23,68 3 47,42 25,66 2 3
1164986079109 20 157 25,33 3 45,35 25,93 2 3
1164986081328 11 158 24,61 2,99 43,14 25,8 2 3
1164986085984 14 158 21,21 3 46,66 25,31 1 3
1164986088875 2 159 25,85 3 43,52 25,93 1 2
1164986089796 15 158 22,96 3 44,75 25,35 2 3
1164986091453 12 158 26,98 3 43,66 25,93 2 4
1164986093015 3 159 21,72 3 47,24 25,48 1 3
1164986094937 16 158 26,16 2,98 42,72 25,66 1 3
1164986096859 13 158 25,43 3 43,59 25,65 2 4
1164986098687 17 158 23,37 3 44,95 25,35 2 4
1164986105296 4 159 28,32 3 47,05 25,8 3 5
1164986108140 5 159 28,32 2,98 42,44 26,14 2 5
1164986110515 6 159 20,48 3 48,51 25,21 2 4
1164986114265 7 159 19,66 3 48,75 25,05 1 4
1164986117046 1 160 19,14 3 48,16 24,78 1 1
1164986122546 8 159 22,96 3 45,04 25,5 2 4
1164986125625 18 158 23,37 3 42,83 26,02 1 2
1164986130312 19 158 23,78 3 42,89 25,9 0 1
1164986130843 9 159 24,2 3 47,29 25,13 2 4
1164986136609 10 159 23,37 3 47,36 25,64 3 3
1164986139187 20 158 25,33 3 45,48 25,93 2 4
1164986141328 11 159 24,61 2,99 43,54 25,78 2 3
1164986146000 14 159 21,31 3 46,46 25,27 1 3
1164986148890 2 160 26,16 3 43,49 25,93 1 2
1164986149781 15 159 22,96 3 44,42 25,33 2 3
1164986151468 12 159 26,98 3 43,62 25,93 2 3
1164986153015 3 160 21,72 3 47,27 25,44 1 2
1164986154937 16 159 26,16 2,98 42,72 25,66 1 3
1164986158656 17 159 23,37 3 44,89 25,34 1 3
1164986165296 4 160 28,32 3 47,08 25,78 3 4
1164986168140 5 160 28,32 2,98 42,44 26,14 2 4
1164986170515 6 160 20,38 3 48,5 25,18 2 3
1164986174265 7 160 19,97 3 48,78 25,03 2 3
1164986177062 1 161 19,14 3 48,13 24,77 2 1
1164986182546 8 160 22,96 3 44,84 25,5 2 3
1164986185625 18 159 23,68 3 42,93 25,96 1 2
1164986190312 19 159 23,78 3 43,18 25,87 0 2
1164986190843 9 160 24,09 3 47,16 25,11 2 4
1164986196609 10 160 23,37 3 47,45 25,61 2 3
1164986199125 20 159 25,02 3 45,38 25,93 2 4
1164986201328 11 160 24,61 2,99 43,31 25,78 1 2
1164986206000 14 160 21,31 3 46,22 25,5 1 3
1164986208890 2 161 25,85 3 43,52 25,93 1 3
1164986209796 15 160 22,96 3 44,56 25,35 2 3
1164986211468 12 160 26,98 3 43,52 25,93 2 3
1164986213015 3 161 21,72 3 47,3 25,43 1 2
1164986214937 16 160 26,16 2,98 42,66 25,64 1 3
1164986216859 13 160 25,74 3 43,79 25,62 2 4
1164986218671 17 160 23,37 3 44,95 25,34 2 3
1164986225296 4 161 28,32 3 47,08 25,76 3 4
1164986228156 5 161 28,22 2,98 42,51 26,1 2 4
1164986230531 6 161 20,38 3 48,51 25,19 2 3
1164986234281 7 161 19,66 3 48,78 25,02 2 2
1164986237062 1 162 19,25 3 48,06 24,77 1 1
1164986242546 8 161 23,27 3 44,9 25,48 2 3
1164986245625 18 160 23,37 3 42,89 25,95 1 2
1164986250312 19 160 23,78 3 43,25 25,84 0 1
1164986250859 9 161 24,2 3 47,29 25,12 2 4
1164986256625 10 161 23,37 3 47,42 25,6 2 3
1164986259125 20 160 25,33 3 45,35 25,93 2 3
1164986261343 11 161 24,61 2,99 43,1 25,74 2 3
1164986266000 14 161 21,31 3 46,12 25,47 1 3
1164986268890 2 162 25,85 3 43,56 25,92 1 3
1164986269796 15 161 22,96 3 44,36 25,35 1 3
1164986271468 12 161 26,67 3 43,62 25,93 1 3
1164986273015 3 162 21,72 3 47,23 25,42 1 3
1164986274937 16 161 26,26 2,98 42,79 25,65 2 3
1164986276875 13 161 25,43 3 43,85 25,61 2 4
1164986278671 17 161 23,37 3 44,98 25,34 1 3
1164986285312 4 162 28,22 3 47,11 25,75 2 4
1164986288156 5 162 28,22 2,98 42,54 26,08 2 4
1164986290531 6 162 20,69 3 48,47 25,18 2 3
1164986294281 7 162 19,66 3 48,78 25,02 2 3
1164986297078 1 163 19,14 3 48,16 24,77 1 2
1164986302546 8 162 22,96 3 44,87 25,48 2 3
1164986305640 18 161 23,37 3 43,09 25,95 1 2
1164986310312 19 161 23,78 3 43,51 25,85 1 1
1164986310859 9 162 24,09 3 47,32 25,1 2 4
1164986316625 10 162 23,58 3 47,48 25,57 2 3
1164986319125 20 161 25,02 3 45,55 25,93 2 3
1164986321343 11 162 24,61 2,99 42,36 25,74 2 2
1164986326000 14 162 21,21 3 46,12 25,46 2 3
1164986328906 2 163 25,85 3 43,55 25,89 1 2
1164986331484 12 162 26,67 3 43,76 25,91 2 3
1164986333015 3 163 21,62 3 47,23 25,41 1 2
1164986334937 16 162 26,26 2,98 42,79 25,62 2 3
1164986336875 13 162 25,43 3 43,62 25,58 2 4
1164986338671 17 162 23,37 3 44,95 25,32 2 3
1164986345296 4 163 28,32 3 47,1 25,73 3 4
1164986348156 5 163 28,22 2,98 42,57 26,05 2 4
1164986350531 6 163 20,48 3 48,47 25,18 2 3
1164986354281 7 163 19,66 3 48,81 25,01 2 1
1164986357078 1 164 19,14 3 48,16 24,77 2 1
1164986362546 8 163 22,96 3 45 25,45 2 3
1164986365640 18 162 23,37 3 43,23 25,96 1 2
1164986370328 19 162 23,78 3 43,54 25,82 2 1
1164986370859 9 163 24,09 3 47,32 25,09 2 4
1164986376625 10 163 23,37 3 47,44 25,56 2 3
1164986379125 20 162 25,02 3 45,61 25,92 1 3
1164986381343 11 163 24,61 2,99 43,4 25,71 1 3
1164986386000 14 163 21,21 3 46,35 25,45 1 3
1164986388906 2 164 25,85 3 43,58 25,87 1 1
1164986389812 15 163 22,96 3 44,78 25,32 2 3
1164986391484 12 163 26,67 3 43,76 25,92 1 3
1164986393031 3 164 21,62 3 47,26 25,39 1 2
1164986394953 16 163 26,26 2,98 42,79 25,61 1 3
1164986396875 13 163 25,43 3 43,65 25,58 2 3
1164986398671 17 163 23,37 3 45,05 25,32 2 3
1164986405312 4 164 28,22 3 47,13 25,71 3 4
1164986408156 5 164 27,91 2,98 42,6 26,03 2 3
1164986410531 6 164 20,48 3 48,47 25,17 2 3
1164986414281 7 164 19,97 3 48,84 25 1 2
1164986417078 1 165 19,14 3 48,13 24,76 2 1
1164986422562 8 164 22,96 3 45 25,46 2 3
1164986425640 18 163 23,37 3 43,26 25,94 1 2
1164986430328 19 163 23,78 3 43,41 25,83 0 1
1164986430890 9 164 24,2 3 47,29 25,09 2 3
1164986436640 10 164 23,37 3 47,35 25,58 2 3
1164986439140 20 163 24,92 3 45,55 25,9 2 3
1164986441343 11 164 24,61 2,99 43,27 25,71 2 3
1164986446015 14 164 21,21 3 46,32 25,44 1 3
1164986448906 2 165 25,85 3 43,62 25,87 1 2
1164986449812 15 164 22,96 3 45,21 25,33 1 3
1164986451484 12 164 26,78 3 43,65 25,89 1 2
1164986453031 3 165 22,03 3 47,39 25,36 1 2
1164986454953 16 164 26,16 2,98 42,72 25,61 1 3
1164986456875 13 164 25,43 3 43,51 25,54 1 3
1164986458671 17 164 23,37 3 44,95 25,31 1 3
1164986465328 4 165 28,22 3 47,13 25,71 3 3
1164986468171 5 165 28,22 2,98 42,56 26 1 3
1164986470546 6 165 20,48 3 48,53 25,15 2 3
1164986474281 7 165 19,66 3 48,8 24,97 2 3
1164986477078 1 166 19,14 3 47,96 24,76 1 1
1164986482562 8 165 22,96 3 44,9 25,45 2 3
1164986485640 18 164 23,37 3 43,39 25,93 1 2
1164986490343 19 164 23,78 3 43,54 25,74 1 0
1164986490875 9 165 24,2 3 47,22 25,08 2 3
1164986496640 10 165 23,37 3 47,51 25,54 1 3
1164986499140 20 164 25,02 3 45,54 25,88 2 3
1164986501359 11 165 24,51 2,99 43,96 25,65 1 3
1164986506015 14 165 21,21 3 46,61 25,43 1 2
1164986508906 2 166 25,74 3 43,61 25,84 1 1
1164986509812 15 165 23,17 3 44,52 25,31 2 2
1164986511484 12 165 26,67 3 43,82 25,85 2 3
1164986513031 3 166 21,72 3 47,35 25,34 1 2
1164986514953 16 165 26,26 2,98 42,89 25,62 1 3
1164986516890 13 165 25,43 2,99 43,75 25,54 1 3
1164986518687 17 165 23,47 3 45,01 25,31 1 3
1164986525328 4 166 28,22 3 47,16 25,68 2 3
1164986528171 5 166 28,22 2,98 42,63 25,98 1 3
1164986530546 6 166 20,48 3 48,47 25,16 2 2
1164986534296 7 166 19,66 3 48,77 25 1 3
1164986537078 1 167 19,14 3 47,9 24,77 1 1
1164986542578 8 166 22,96 3 44,93 25,43 2 3
1164986545640 18 165 23,37 3 43,29 25,93 1 2
1164986550359 19 165 23,68 3 43,47 25,78 1 2
1164986550875 9 166 24,09 3 47,32 25,06 2 3
1164986556640 10 166 23,47 3 47,48 25,57 2 3
1164986559140 20 165 25,02 3 45,61 25,86 2 2
1164986561359 11 166 24,61 2,99 43,26 25,67 2 3
1164986566015 14 166 21,21 3 46,48 25,42 1 2
1164986568906 2 167 25,85 3 43,61 25,83 1 2
1164986569812 15 166 22,96 3 44,81 25,3 1 2
1164986571500 12 166 26,67 3 43,78 25,82 1 2
1164986573031 3 167 21,72 3 47,38 25,34 1 2
1164986574968 16 166 26,26 2,98 42,72 25,58 1 3
1164986576890 13 166 25,33 2,99 43,78 25,52 1 2
1164986578687 17 166 23,37 3 45,08 25,28 1 2
1164986585328 4 167 27,91 3 47,17 25,69 2 4
1164986588171 5 167 28,22 2,98 42,62 25,96 2 3
1164986590546 6 167 20,48 3 48,47 25,16 2 2
1164986594296 7 167 19,66 3 48,77 24,99 2 2
1164986597078 1 168 19,14 3 48 24,76 1 1
1164986602562 8 167 22,96 3 45,06 25,45 1 3
1164986605656 18 166 23,37 3 43,52 25,93 1 2
1164986610390 19 166 23,37 3 43,74 25,75 1 2
1164986610890 9 167 24,2 3 47,25 25,07 1 3
1164986616640 10 167 23,27 3 47,44 25,53 2 2
1164986619140 20 166 24,92 3 45,74 25,83 2 2
1164986621375 11 167 24,61 2,99 43,42 25,64 2 2
1164986626015 14 167 21,31 3 46,35 25,43 1 2
1164986628921 2 168 25,85 3 43,64 25,8 1 2
1164986629828 15 167 22,96 3 44,55 25,3 1 2
1164986631500 12 167 26,67 3 43,71 25,81 1 2
1164986633046 3 168 21,62 3 47,38 25,34 1 2
1164986634968 16 167 26,26 2,98 42,72 25,58 1 2
1164986636890 13 167 25,43 2,99 43,91 25,52 2 3
1164986638703 17 167 23,37 3 45,08 25,3 1 2
1164986645328 4 168 28,22 3 47,17 25,69 2 3
1164986648187 5 168 28,22 2,98 42,62 25,93 2 3
1164986650546 6 168 20,48 3 48,47 25,16 1 3
1164986654296 7 168 19,66 3 48,71 25,01 2 2
1164986657093 1 169 19,14 3 47,9 24,76 2 0
1164986662578 8 168 23,17 3 45,03 25,44 1 3
1164986665656 18 167 23,37 3 43,49 25,93 1 2
1164986670375 19 167 23,68 3 43,64 25,75 0 1
1164986670890 9 168 24,09 3 47,38 25,04 1 3
1164986676656 10 168 23,37 3 47,57 25,52 1 2
1164986679140 20 167 24,92 3 45,84 25,84 2 2
1164986681390 11 168 24,61 2,99 43,49 25,62 1 2
1164986686031 14 168 21,21 3 46,41 25,42 1 2
1164986688921 2 169 25,85 3 43,67 25,78 1 2
1164986689828 15 168 22,96 3 45,08 25,28 1 2
1164986691500 12 168 26,67 3 43,68 25,81 1 2
1164986693046 3 169 21,72 3 47,38 25,32 1 2
1164986694968 16 168 26,26 2,98 42,92 25,57 1 2
1164986696890 13 168 25,43 2,99 43,98 25,53 2 3
1164986698703 17 168 23,37 3 45,08 25,28 1 2
1164986705375 4 169 27,91 3 47,19 25,66 2 3
1164986708187 5 169 28,22 2,98 42,69 25,93 1 2
1164986710546 6 169 20,48 3 48,47 25,14 1 2
1164986714312 7 169 19,66 3 48,77 24,97 2 2
1164986717093 1 170 19,14 3 47,9 24,76 1 1
1164986722578 8 169 22,96 3 44,96 25,43 1 2
1164986725687 18 168 22,96 3 43,66 25,93 1 2
1164986730375 19 168 23,37 3 43,6 25,72 1 2
1164986730890 9 169 24,09 3 47,38 25,04 1 2
1164986736656 10 169 23,27 3 47,53 25,5 2 2
1164986739156 20 168 25,02 3 45,8 25,81 2 2
1164986741375 11 169 24,51 2,98 43,72 25,62 2 2
1164986746031 14 169 20,9 3 46,67 25,41 1 2
1164986748937 2 170 25,95 3 43,67 25,76 1 1
1164986749828 15 169 22,96 3 45,01 25,27 2 2
1164986751500 12 169 26,67 3 43,87 25,79 1 2
1164986753046 3 170 21,72 3 47,41 25,3 1 2
1164986754968 16 169 26,16 2,97 42,91 25,55 0 2
1164986756906 13 169 25,43 2,99 43,84 25,51 1 2
1164986758703 17 169 23,37 3 45,14 25,27 1 2
1164986765406 4 170 28,22 3 47,19 25,64 2 3
1164986768187 5 170 27,91 2,98 42,69 25,93 2 2
1164986770562 6 170 20,48 3 48,47 25,15 2 2
1164986774312 7 170 19,97 3 48,77 24,98 2 2
1164986777093 1 171 19,14 3 47,87 24,77 1 1
1164986782593 8 170 22,96 3 45,06 25,4 2 2
1164986785671 18 169 23,27 3 43,46 25,93 1 1
1164986790359 19 169 23,68 3 43,83 25,71 1 2
1164986790890 9 170 23,78 3 47,28 25,06 1 3
1164986796656 10 170 23,37 3 47,47 25,52 1 2
1164986799156 20 169 25,02 3 45,96 25,8 2 3
1164986801390 11 170 24,61 2,98 43,19 25,6 1 2
1164986806031 14 170 21,21 3 46,54 25,38 1 2
1164986808937 2 171 26,16 3 43,74 25,76 1 1
1164986809843 15 170 22,96 3 45,18 25,28 1 2
1164986811515 12 170 26,67 3 43,74 25,78 2 2
1164986813046 3 171 21,62 3 47,51 25,28 0 2
1164986814984 16 170 25,85 2,97 42,98 25,57 1 2
1164986816906 13 170 25,33 2,99 43,78 25,5 2 2
1164986818718 17 170 23,37 3 45,14 25,25 1 2
1164986825343 4 171 27,91 3 47,19 25,66 2 3
1164986828187 5 171 27,91 2,98 42,72 25,93 1 3
1164986830593 6 171 20,48 3 48,46 25,12 2 2
1164986834312 7 171 19,66 3 48,77 24,99 2 2
1164986837093 1 172 19,14 3 47,83 24,76 2 1
1164986842593 8 171 22,96 3 44,93 25,4 1 2
1164986845671 18 170 23,27 3 43,52 25,93 1 1
1164986850359 19 170 23,68 3 43,8 25,68 1 2
1164986850906 9 171 24,09 3 47,38 25,02 1 2
1164986856671 10 171 22,96 3 47,53 25,5 2 2
1164986859156 20 170 24,92 3 45,86 25,78 2 2
1164986861375 11 171 24,51 2,98 43,65 25,6 2 2
1164986866046 14 171 21,21 3 46,6 25,38 1 2
1164986868937 2 172 25,85 3 43,74 25,74 1 2
1164986869828 15 171 22,96 3 44,91 25,28 1 2
1164986871515 12 171 26,57 3 43,97 25,78 2 1
1164986873046 3 172 21,62 3 47,41 25,28 1 1
1164986874984 16 171 26,16 2,97 42,91 25,55 1 2
1164986876906 13 171 25,33 2,99 43,91 25,48 1 2
1164986878718 17 171 23,27 3 45,07 25,26 1 2
1164986885343 4 172 27,91 3 47,22 25,64 2 3
1164986888187 5 172 27,91 2,98 42,75 25,93 2 2
1164986890578 6 172 20,48 3 48,53 25,12 2 2
1164986894312 7 172 19,66 3 48,83 24,95 2 2
1164986897093 1 173 19,14 3 47,87 24,77 1 1
1164986902593 8 172 22,86 3 45,09 25,41 1 2
1164986905671 18 171 23,27 3 43,62 25,93 1 1
1164986910359 19 171 23,37 3 43,8 25,7 0 0
1164986910906 9 172 24,09 3 47,28 25,04 1 2
1164986916671 10 172 23,37 3 47,47 25,5 2 2
1164986919171 20 171 25,02 3 46,06 25,77 1 2
1164986921390 11 172 24,51 2,98 44,02 25,57 1 2
1164986926046 14 172 21,21 3 46,6 25,37 1 2
1164986928953 2 173 25,74 3 43,73 25,73 1 1
1164986929843 15 172 22,96 3 44,88 25,26 2 2
1164986931515 12 172 26,57 3 44,14 25,76 1 2
1164986933062 3 173 21,31 3 47,44 25,28 1 1
1164986934984 16 172 26,16 2,97 42,78 25,55 1 1
1164986936906 13 172 25,33 2,99 44 25,46 1 2
1164986938734 17 172 23,37 3 45,14 25,26 2 2
1164986945343 4 173 28,22 3 47,22 25,61 2 2
1164986948203 5 173 27,91 2,98 42,79 25,93 1 2
1164986950593 6 173 20,48 3 48,5 25,12 2 2
1164986954312 7 173 19,66 3 48,8 24,94 2 2
1164986957125 1 174 19,25 3 47,87 24,77 1 1
1164986962593 8 173 22,86 3 44,96 25,41 2 2
1164986965671 18 172 23,27 3 43,69 25,93 1 2
1164986970375 19 172 23,68 3 44,03 25,68 0 0
1164986970906 9 173 24,09 3 47,35 25,02 2 2
1164986976671 10 173 23,37 3 47,6 25,47 2 2
1164986979171 20 172 25,02 3 46,06 25,77 2 2
1164986981390 11 173 24,51 2,98 43,72 25,56 1 2
1164986986046 14 173 21,21 3 46,57 25,39 1 1
1164986988937 2 174 25,85 3 43,73 25,72 1 1
1164986989843 15 173 22,96 3 45,04 25,26 2 1
1164986991531 12 173 26,57 3 43,94 25,74 1 1
1164986993062 3 174 21,62 3 47,54 25,25 1 1
1164986994984 16 173 26,16 2,97 42,88 25,55 1 2
1164986996953 13 173 25,33 2,99 43,9 25,44 1 2
1164986998718 17 173 23,37 3 45,2 25,24 1 1
1164987005359 4 174 27,91 3 47,25 25,61 2 2
1164987008203 5 174 27,91 2,98 42,79 25,93 1 2
1164987010578 6 174 20,38 3 48,53 25,13 1 2
1164987014328 7 174 19,66 3 48,83 24,96 1 2
1164987017109 1 175 19,14 3 47,9 24,77 1 1
1164987022593 8 174 23,06 3 44,96 25,4 1 2
1164987025687 18 173 23,27 3 43,86 25,93 1 1
1164987030375 19 173 23,68 3 44,02 25,64 0 1
1164987030906 9 174 23,78 3 47,31 25,03 1 2
1164987036671 10 174 23,27 3 47,63 25,48 1 2
1164987039171 20 173 24,92 3 46,05 25,74 2 2
1164987041390 11 174 24,2 2,98 44,05 25,55 2 2
1164987046046 14 174 20,9 3 46,6 25,38 1 1
1164987048953 2 175 25,74 3 43,7 25,7 1 1
1164987049843 15 174 23,06 3 45,11 25,25 2 1
1164987051531 12 174 26,57 3 44,07 25,73 1 2
1164987053062 3 175 21,62 3 47,47 25,24 1 2
1164987055000 16 174 26,16 2,97 43,04 25,52 1 1
1164987056906 13 174 25,43 2,99 43,9 25,42 1 1
1164987058718 17 174 23,27 3 45,27 25,23 1 1
1164987065359 4 175 27,91 3 47,29 25,6 2 2
1164987068218 5 175 27,91 2,98 42,82 25,93 1 2
1164987070578 6 175 20,38 3 48,53 25,13 2 2
1164987074328 7 175 19,66 3 48,9 24,94 2 2
1164987077109 1 176 19,14 3 47,84 24,77 1 1
1164987082593 8 175 22,96 3 44,99 25,4 1 1
1164987085687 18 174 23,27 3 43,76 25,93 1 1
1164987090375 19 174 23,68 3 44,09 25,64 1 0
1164987090921 9 175 24,09 3 47,35 25,02 1 2
1164987096687 10 175 23,27 3 47,56 25,48 2 2
1164987099171 20 174 24,92 3 46,05 25,73 2 2
1164987101390 11 175 24,51 2,98 43,88 25,55 2 2
1164987106062 14 175 20,9 3 46,8 25,36 1 1
1164987108953 2 176 25,74 3 43,76 25,69 1 2
1164987109859 15 175 22,96 3 45,07 25,25 1 1
1164987111531 12 175 26,57 3 44 25,72 1 2
1164987113062 3 176 21,62 3 47,5 25,23 1 1
1164987115000 16 175 26,26 2,97 43,04 25,53 1 1
1164987116921 13 175 25,33 2,99 44 25,42 1 2
1164987118812 17 175 23,37 3 45,27 25,22 1 1
1164987125359 4 176 27,91 3 47,28 25,59 2 3
1164987128218 5 176 28,22 2,98 42,86 25,93 1 2
1164987130593 6 176 20,48 3 48,53 25,12 2 2
1164987134328 7 176 19,66 3 48,83 24,93 0 2
1164987137125 1 177 19,14 3 47,84 24,77 1 1
1164987142609 8 176 22,96 3 45,09 25,38 1 1
1164987145687 18 175 23,27 3 43,79 25,92 1 2
1164987150375 19 175 23,68 3 44,19 25,63 1 1
1164987150968 9 176 24,09 3 47,31 25,03 1 2
1164987156671 10 176 23,37 3 47,47 25,5 2 2
1164987159171 20 175 24,92 3 46,15 25,74 1 2
1164987161406 11 176 24,51 2,98 43,65 25,56 1 2
1164987166062 14 176 21,21 3 46,73 25,34 1 1
1164987168968 2 177 25,85 3 43,8 25,68 1 1
1164987169859 15 176 22,96 3 45 25,22 2 2
1164987171531 12 176 26,57 3 44,13 25,71 1 1
1164987173078 3 177 21,62 3 47,53 25,22 1 0
1164987175000 16 176 26,26 2,97 42,78 25,52 1 1
1164987176906 13 176 25,33 2,99 44,03 25,42 1 1
1164987178734 17 176 23,37 3 45,27 25,24 1 1
1164987185375 4 177 27,91 3 47,28 25,57 2 2
1164987188218 5 177 27,91 2,98 42,88 25,87 1 2
1164987190593 6 177 20,38 3 48,5 25,12 1 2
1164987194343 7 177 19,86 3 48,86 24,93 2 2
1164987197125 1 178 19,14 3 47,77 24,76 1 1
1164987202609 8 177 22,86 3 45,15 25,37 1 1
1164987205687 18 176 22,96 3 43,85 25,88 1 1
1164987210390 19 176 23,68 3 44,15 25,62 1 1
1164987210953 9 177 24,09 3 47,41 25 1 1
1164987216687 10 177 23,37 3 47,56 25,47 2 2
1164987219187 20 176 24,92 3 46,15 25,72 2 2
1164987221437 11 177 24,51 2,98 43,55 25,55 1 2
1164987226062 14 177 21,21 3 46,8 25,35 1 1
1164987228968 2 178 25,74 3 43,83 25,68 1 1
1164987229859 15 177 22,86 3 45,14 25,23 1 1
1164987231531 12 177 26,67 3 43,86 25,69 1 1
1164987233078 3 178 21,72 3 47,56 25,21 1 1
1164987235000 16 177 26,16 2,97 43,04 25,52 1 1
1164987236968 13 177 25,33 2,99 44,03 25,41 1 1
1164987238734 17 177 23,37 3 45,24 25,23 1 0
1164987245375 4 178 28,22 3 47,28 25,57 2 2
1164987248218 5 178 27,91 2,97 42,88 25,87 1 2
1164987250593 6 178 20,38 3 48,5 25,12 2 1
1164987254343 7 178 19,66 3 48,83 24,94 1 2
1164987257125 1 179 19,14 3 47,7 24,76 1 1
1164987262625 8 178 22,86 3 45,15 25,38 1 2
1164987265703 18 177 23,27 3 44,02 25,9 1 1
1164987270390 19 177 23,68 3 44,25 25,61 0 0
1164987270953 9 178 24,09 3 47,41 25,02 1 1
1164987276687 10 178 23,37 3 47,66 25,44 2 2
1164987279187 20 177 24,92 3 46,15 25,7 2 2
1164987281406 11 178 24,51 2,98 43,65 25,55 2 1
1164987286062 14 178 21,21 3 46,86 25,37 1 1
1164987288968 2 179 25,85 3 43,79 25,66 1 1
1164987289859 15 178 22,96 3 45,43 25,22 1 1
1164987291546 12 178 26,57 3 43,93 25,68 1 1
1164987293078 3 179 21,31 3 47,56 25,2 1 1
1164987295015 16 178 26,16 2,97 43,11 25,51 1 1
1164987296953 13 178 25,33 2,99 44,03 25,41 1 1
1164987298750 17 178 23,37 3 45,33 25,2 0 0
1164987305375 4 179 28,01 3 47,31 25,56 2 2
1164987308234 5 179 27,81 2,97 42,88 25,87 1 2
1164987310593 6 179 20,48 3 48,56 25,11 1 1
1164987314343 7 179 19,66 3 48,89 24,92 1 2
1164987317125 1 180 19,14 3 47,74 24,76 1 1
1164987322625 8 179 22,96 3 45,19 25,37 2 1
1164987325703 18 178 23,27 3 44,15 25,89 1 2
1164987330390 19 178 23,37 3 44,19 25,61 1 2
1164987330968 9 179 24,09 3 47,41 24,98 1 2
1164987336687 10 179 23,27 3 47,72 25,41 2 2
1164987339218 20 178 25,02 3 45,92 25,7 1 1
1164987341406 11 179 24,2 2,98 43,55 25,54 1 1
1164987346078 14 179 21,21 3 46,8 25,35 1 1
1164987348968 2 180 25,74 3 43,86 25,68 1 1
1164987349859 15 179 22,96 3 45,2 25,23 1 1
1164987353078 3 180 21,31 3 47,63 25,19 1 1
1164987355015 16 179 26,16 2,97 43,04 25,52 1 1
1164987356953 13 179 25,33 2,99 43,46 25,4 1 1
1164987358750 17 179 23,37 3 45,33 25,2 1 0
1164987365375 4 180 28,01 3 47,35 25,56 2 2
1164987368234 5 180 27,91 2,97 42,91 25,85 1 2
1164987370609 6 180 20,48 3 48,53 25,1 2 1
1164987374343 7 180 19,66 3 48,86 24,93 1 0
1164987377125 1 181 19,14 3 47,74 24,78 1 1
1164987382625 8 180 22,86 3 45,15 25,36 1 1
1164987385781 18 179 23,27 3 43,95 25,89 1 1
1164987390406 19 179 23,37 3 44,25 25,6 1 1
1164987390953 9 180 24,09 3 47,41 25 1 1
1164987396703 10 180 23,37 3 47,65 25,41 1 2
1164987399203 20 179 24,92 3 46,15 25,68 1 1
1164987401421 11 180 24,3 2,98 43,78 25,53 2 2
1164987406109 14 180 21,21 3 46,89 25,32 1 1
1164987408984 2 181 25,74 3 43,86 25,64 1 1
1164987409859 15 180 22,96 3 45,2 25,22 1 1
1164987411562 12 180 26,57 3 44,23 25,7 1 1
1164987413093 3 181 21,62 3 47,66 25,16 1 1
1164987415031 16 180 25,85 2,97 43,07 25,5 1 1
1164987416968 13 180 25,02 2,99 43,9 25,39 1 1
1164987418750 17 180 23,37 3 45,13 25,2 1 1
1164987425390 4 181 27,91 3 47,34 25,55 2 2
1164987428250 5 181 27,91 2,97 42,94 25,83 2 1
1164987430609 6 181 20,48 3 48,59 25,1 2 1
1164987434359 7 181 19,66 3 48,83 24,93 2 1
1164987437140 1 182 19,25 3 47,67 24,77 1 1
1164987442625 8 181 22,86 3 45,15 25,36 2 1
1164987445718 18 180 23,27 3 43,95 25,85 0 1
1164987450406 19 180 23,37 3 44,28 25,59 1 1
1164987450968 9 181 23,78 3 47,34 24,98 1 2
1164987456703 10 181 23,27 3 47,65 25,4 2 2
1164987459203 20 180 24,92 3 46,15 25,67 1 1
1164987461421 11 181 24,51 2,98 44,08 25,53 2 2
1164987466078 14 181 21,21 3 46,99 25,33 1 1
1164987468984 2 182 25,74 3 43,86 25,64 1 1
1164987469875 15 181 22,86 3 45,26 25,19 1 1
1164987471562 12 181 26,57 3 44,23 25,68 1 1
1164987473078 3 182 21,31 3 47,69 25,17 1 0
1164987475031 16 181 26,26 2,97 43,08 25,51 1 1
1164987476953 13 181 25,33 2,99 44,09 25,37 1 1
1164987478750 17 181 23,27 3 45,3 25,2 1 1
1164987485390 4 182 27,91 3 47,31 25,55 2 2
1164987488250 5 182 27,81 2,97 42,98 25,83 1 1
1164987490609 6 182 20,38 3 48,56 25,09 1 1
1164987494359 7 182 19,66 3 48,76 24,93 0 1
1164987497140 1 183 19,14 3 47,67 24,76 1 1
